Username,artist_name,track_name,genre,track_id,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
franhale,Divinyls,I Touch Myself,Alternative,6oNvmplQGUkmAh441Teows,57,0.181,0.66,0.711,7.47e-06,0.0647,-10.211,0.0334,109.328,0.726
franhale,Bruce Springsteen,Born in the U.S.A.,Rock,0dOg1ySSI7NkpAe89Zo0b9,74,0.000373,0.398,0.952,7.75e-05,0.1,-6.042,0.061,122.093,0.584
franhale,The Goo Goo Dolls,Iris,Alternative,6Qyc6fS4DsZjB2mRW9DsQs,75,0.00125,0.315,0.715,7.97e-06,0.0942,-8.072,0.0362,155.925,0.497
franhale,Seal,Kiss from a Rose,Soul,0z5E34e7ZT3XKMYQNXh6tH,53,0.63,0.587,0.493,0.0,0.224,-8.368,0.0296,131.727,0.21
franhale,Rednex,Cotton Eye Joe,Dance,0Jg602cHeMCnPez9baacIe,59,0.0124,0.738,0.937,0.00206,0.0338,-7.788,0.0668,131.994,0.614
franhale,Corona,The Rhythm of the Night,Dance,0ofMkI3jzmGCElAOgOLeo3,69,0.000232,0.69,0.805,0.739,0.095,-11.522,0.0336,127.808,0.799
franhale,No Doubt,Don't Speak,Dance,6urCAbunOQI4bLhmGpX7iS,68,0.224,0.515,0.705,1.33e-05,0.17,-7.055,0.0333,76.078,0.532
franhale,The Knife,Pass This On,Electronic,2irCiCNN2kheis3bdovtQO,42,0.0268,0.745,0.839,0.000538,0.075,-5.895,0.0303,129.979,0.665
franhale,No Doubt,Ex-Girlfriend,Dance,5ECMRJbRlj0FZRg9cRg94m,47,0.0123,0.541,0.912,0.000972,0.188,-4.073,0.088,173.13,0.668
franhale,Alessia Cara,Wild Things,Dance,2ZyuwVvV6Z3XJaXIFbspeE,66,0.02,0.741,0.626,0.0,0.0828,-4.826,0.0886,108.029,0.706
franhale,alt-J,Matilda,Indie,3aA5fk4c6a7e5HM4rJqkSF,57,0.779,0.576,0.653,0.361,0.113,-9.132,0.03,147.867,0.209
franhale,Caravan Palace,Lone Digger,Jazz,0thLhIqWsqqycEqFONOyhu,61,0.596,0.769,0.924,0.0156,0.114,-5.263,0.051,123.989,0.88
franhale,Spin Doctors,Two Princes,Alternative,4ePP9So5xRzspjLFVVbj90,69,0.00162,0.543,0.912,2.1e-06,0.0565,-10.71,0.0601,103.731,0.836
franhale,Lady Gaga,Paparazzi,Dance,16Me2jlMlTX4xsps2j71mC,64,0.0947,0.755,0.688,0.0,0.0852,-3.97,0.0535,114.928,0.429
franhale,The 1975,Fallingforyou,Pop,2TgxCUZdHFkPEVmFge1OSd,61,0.895,0.251,0.287,0.00155,0.348,-15.004,0.0408,170.118,0.0935
franhale,The 1975,Robbers,Alternative,06cCziAHtDg6pcsidZHu03,59,0.000467,0.617,0.704,1.33e-05,0.326,-6.835,0.0301,99.804,0.358
franhale,The 1975,The Sound,Alternative,316r1KLN0bcmpr7TZcMCXT,61,0.096,0.643,0.945,7.71e-06,0.495,-4.66,0.0779,120.723,0.526
franhale,The 1975,Heart Out,Alternative,424ml6U1wmEarzw26uDtCS,50,0.00896,0.717,0.815,0.00104,0.0751,-4.913,0.0273,118.437,0.876
franhale,The Pretty Reckless,Follow Me Down,Dance,3o1zAeAvQgQFKzkrZOJD6V,45,0.00226,0.427,0.821,0.0023,0.259,-4.693,0.0806,144.08,0.372
franhale,Lynyrd Skynyrd,Simple Man,Blues,1ju7EsSGvRybSNEsRvc7qY,68,0.0465,0.43,0.767,0.000112,0.142,-8.561,0.042,120.353,0.409
franhale,Grimes,Pin,Dance,4EbkpSxyWfJcpqzO2MzPz7,50,0.00569,0.611,0.886,0.000763,0.286,-4.696,0.0506,141.963,0.692
franhale,Grimes,Kill V. Maim,Dance,17eu2pSgSUpIG1GFWBnODv,61,0.00744,0.578,0.947,0.0816,0.105,-2.431,0.036,134.034,0.456
franhale,Grimes,Butterfly,Dance,6pfmQTZWmwL2H2BpdzSl8l,50,0.00131,0.698,0.638,0.0611,0.184,-6.536,0.0296,111.982,0.595
franhale,Sevdaliza,Hubris,R&B,1v9qtgK17jvTgBUCLzMeIF,48,0.556,0.633,0.411,0.0558,0.153,-8.727,0.0325,145.896,0.113
franhale,Sevdaliza,Marilyn Monroe,R&B,6qXcX5uTDYKCqYuqnf5C7U,50,0.838,0.77,0.235,0.0112,0.399,-10.445,0.123,101.833,0.115
franhale,Lana Del Rey,Cruel World,Dance,6ayKgleoMF26lvU1Z7wVm7,58,0.274,0.33,0.507,4.65e-06,0.122,-6.368,0.0339,122.164,0.177
franhale,Lana Del Rey,Summertime Sadness,Dance,2dBwB667LHQkLhdYlwLUZK,63,0.0542,0.565,0.654,1.8e-06,0.122,-6.826,0.0335,111.968,0.235
franhale,Carly Rae Jepsen,I Didn’t Just Come Here To Dance,Dance,5PJKbLCiIkQgir60Sd8DQ5,50,0.125,0.813,0.617,0.000107,0.213,-7.036,0.036,122.041,0.526
franhale,Carly Rae Jepsen,Favourite Colour,Dance,6EvmFI1bV10Rtank7f1uQW,52,0.0817,0.6,0.658,5.37e-06,0.42,-5.386,0.0519,146.007,0.677
franhale,Dire Straits,Romeo and Juliet,Rock,57MflfPN3ObQQAQtPUp0WF,55,0.437,0.602,0.574,0.00415,0.0751,-8.169,0.0278,87.318,0.486
franhale,Dire Straits,Walk of Life,Rock,423o3ZHIaBtGXyhF1uH41a,62,0.435,0.461,0.936,9.13e-05,0.124,-6.866,0.109,172.404,0.804
franhale,Selena Gomez,Survivors,Dance,6mEFvpqnzElavdz3gfP2XT,45,0.0207,0.684,0.867,0.00355,0.0733,-5.26,0.053,109.972,0.245
franhale,Tame Impala,Love/Paranoia,Rock,5h9hkYIBWTZYFRmF6Iz1gt,63,0.0055,0.502,0.699,0.0,0.171,-5.528,0.0333,111.024,0.354
franhale,The Beach Boys,"Caroline, No - Remastered",Folk,5RSQKtG1KNwrzFMEePpjt6,48,0.775,0.402,0.426,6.12e-06,0.175,-9.662,0.0262,75.866,0.641
franhale,The Beach Boys,Pet Sounds - Remastered,Folk,6CcgkjU9891S2S4lHKXaYh,44,0.0837,0.628,0.768,0.816,0.0961,-6.406,0.0278,116.844,0.798
franhale,The Beach Boys,I Just Wasn't Made For These Times - Remastered,Folk,4CuO8TINNqM3D7aUdNQ3zG,46,0.513,0.22,0.581,0.0,0.168,-5.877,0.0374,186.427,0.445
franhale,The Beach Boys,That's Not Me - Remastered,Folk,0VJZtH2OjNKskNegMVIzYR,53,0.565,0.598,0.553,6.76e-06,0.079,-7.473,0.0291,116.04,0.356
franhale,The Beach Boys,You Still Believe In Me - Remastered,Folk,4fJtDPJ2NiLfFfZfu8HyYc,46,0.119,0.436,0.434,2.95e-06,0.183,-7.965,0.031,88.872,0.121
franhale,Reik,Amigos Con Derechos,Pop,2zDj4WjbNDmrRL6Z4YjjCA,86,0.0481,0.686,0.807,0.0,0.0652,-3.324,0.0613,183.971,0.63
franhale,alt-J,Something Good,Indie,3xqxETvPg43KWP0HOGiOmu,57,0.714,0.682,0.581,0.324,0.0802,-10.339,0.0295,108.981,0.539
franhale,Calle 13,La Vuelta Al Mundo,Alternative,1jlKdNbOA90rjnt88GJnwO,65,0.159,0.748,0.538,1.62e-06,0.167,-9.943,0.222,124.974,0.779
franhale,Taylor Swift,New Romantics,Dance,6rZVy6FIG7lSJQMFXHo12z,58,0.00463,0.633,0.889,0.000458,0.0658,-5.87,0.0715,121.956,0.584
franhale,Taylor Swift,All Too Well,Dance,1q3RiD1tIWUpGsNFADMlvl,62,0.0398,0.6,0.631,0.000469,0.128,-7.783,0.0255,93.04,0.314
franhale,Paris Hilton,Stars Are Blind,Dance,71V89tJj9CboDyzncO6ZN2,53,0.00593,0.745,0.695,0.0,0.0615,-5.076,0.0271,102.014,0.519
franhale,Elle King,Ex's & Oh's,Pop,70eDxAyAraNTiD6lx2ZEnH,73,0.0183,0.612,0.921,0.0,0.0576,-2.879,0.0848,139.986,0.453
franhale,Ariana Grande,successful,Dance,5YeHLHDdQ4nKHk81XFWhCU,74,0.107,0.847,0.603,7.4e-06,0.106,-4.607,0.0397,114.045,0.735
franhale,Ariana Grande,Piano,Dance,1xCqIXCApBgcjwRLostpKl,51,0.16,0.732,0.812,0.0,0.751,-4.246,0.0762,119.953,0.725
franhale,Troye Sivan,for him.,Dance,5gBEdUKVZJgvQwNu8pIQqy,58,0.0595,0.726,0.618,4.43e-05,0.151,-4.843,0.123,161.962,0.923
franhale,Key Glock,Big Glock,Hip-Hop,0dp2FU0GiqtChcYPtxGKrk,51,0.14,0.788,0.605,0.0,0.053,-7.663,0.249,135.222,0.601
franhale,Key Glock,Life Is Great,Hip-Hop,1394EvWgfpb0cHpQWTX4zY,59,0.00565,0.907,0.722,0.000145,0.126,-5.837,0.194,131.993,0.832
franhale,BlocBoy JB,Look Alive (feat. Drake),Hip-Hop,4qKcDkK6siZ7Jp1Jb4m0aL,87,0.00104,0.922,0.581,5.86e-05,0.105,-7.495,0.27,140.022,0.595
franhale,Bankroll Fresh,Walked In,Hip-Hop,252gJUec2oDsGBPcxZs4nX,66,0.0361,0.969,0.491,0.0,0.118,-9.859,0.233,126.048,0.768
franhale,Young Dolph,On the River,Hip-Hop,5QbzvnhnS0CZMHjFGIwfHd,59,0.476,0.864,0.39,0.0,0.0954,-5.541,0.128,139.996,0.105
franhale,Key Glock,Gang Shit No Lame Shit,Hip-Hop,6gbiTbclnHlmSIPfmF2zEc,62,0.0394,0.828,0.434,0.0,0.0806,-10.609,0.301,115.071,0.38
franhale,Key Glock,Since 6ix,Hip-Hop,0lOKsvuwUhu0a6ZEaviQ46,68,0.00317,0.916,0.625,0.0,0.0933,-7.36,0.241,128.094,0.46
franhale,Kali Uchis,Sycamore Tree,Alternative,34E2yJTGNWElxDetLk4on5,45,0.95,0.521,0.188,0.0,0.229,-6.301,0.0694,52.181,0.469
franhale,Kali Uchis,Melting,Alternative,2kSb3wYSOV996xA2NSmpck,57,0.182,0.573,0.481,0.0793,0.106,-7.775,0.0357,115.28,0.305
franhale,Kali Uchis,Rush,Alternative,1mObaffqm7cPSUUbNZuiNJ,48,0.00852,0.74,0.648,0.000589,0.113,-4.986,0.0324,118.007,0.443
franhale,Kali Uchis,Know What I Want,Alternative,00hh0NPClA0PJetfwn4k5R,51,0.165,0.706,0.631,5.06e-06,0.155,-4.292,0.0381,81.004,0.601
franhale,Kali Uchis,Ridin Round,Alternative,4i7QbO97jhQWihsVIIQF3s,50,0.0073,0.823,0.788,2.96e-05,0.0826,-5.888,0.0522,119.981,0.96
franhale,Kali Uchis,Loner,Alternative,6m6R6O2BOZDCNymhJ45spI,56,0.873,0.722,0.675,0.118,0.305,-5.61,0.0775,120.012,0.507
franhale,Kali Uchis,Speed,Alternative,0JmO3EBtl9qhnLkzr4FiP0,49,0.078,0.584,0.508,0.0,0.246,-6.68,0.0617,169.975,0.186
franhale,Kali Uchis,Lottery,Alternative,4atsB8EjUKY1kWg8KVag9h,52,0.112,0.737,0.538,0.0,0.215,-5.821,0.0482,95.03,0.466
franhale,Taylor Swift,Clean,Dance,06WgOCf0LV2h4keYXDRnuh,53,0.242,0.81,0.38,0.0,0.113,-7.755,0.035,103.981,0.211
franhale,Demi Lovato,Cool for the Summer,Dance,2zFF6jG5hQArbzcXz3KUWk,73,0.00506,0.584,0.614,9.7e-05,0.0802,-5.587,0.0363,114.075,0.28
franhale,Kim Petras,Tell Me It’s A Nightmare,Dance,3UX6x38e0JGFj6WgOLoW2q,55,0.00215,0.671,0.738,5.77e-06,0.111,-6.011,0.0688,109.987,0.249
franhale,Christina Aguilera,Your Body,Dance,2pmtavvgqZN52EePYxutgk,58,0.000739,0.593,0.781,0.0,0.225,-5.292,0.0547,103.024,0.575
franhale,Lykke Li,so sad so sexy,Folk,1hQjRldnVW3On7QzoxGlht,56,0.706,0.507,0.404,4.44e-06,0.0963,-5.75,0.0376,133.479,0.134
franhale,Lykke Li,sex money feelings die,Folk,0g4fzRkbLeCDUCoe5iUOcf,65,0.323,0.789,0.534,3.42e-06,0.0645,-6.347,0.0709,134.055,0.631
franhale,The Smiths,The Headmaster Ritual - 2011 Remaster,Dance,4tFGNFIIZ9ANSewxGZyiDD,54,0.00201,0.388,0.955,0.0366,0.146,-6.184,0.0411,150.352,0.693
franhale,The Smiths,I Don't Owe You Anything - 2011 Remaster,Dance,4WKdgb3xzbTSU7WT3kK3na,52,0.0179,0.696,0.432,0.0,0.142,-9.881,0.0269,113.307,0.597
franhale,The Smiths,Hand in Glove - 2011 Remaster,Dance,2JZu2ny6Et9wFic99sMF7x,53,8.97e-05,0.445,0.89,0.000176,0.284,-7.242,0.0354,141.802,0.915
franhale,The Smiths,Still Ill - 2011 Remaster,Dance,0uLI1jac8ZJSSRG4QJDo3J,54,0.0112,0.404,0.927,0.00678,0.163,-7.568,0.146,175.11,0.49
franhale,The Smiths,Pretty Girls Make Graves - 2011 Remaster,Dance,3wUMcPzXcmaeW8QxTdyXQO,54,0.00543,0.614,0.663,5.3e-06,0.199,-9.059,0.0265,116.217,0.778
franhale,The Smiths,Reel Around the Fountain - 2011 Remaster,Dance,5bSASu4W0HJx6CuG8rbRcA,52,0.00507,0.67,0.571,7.23e-05,0.124,-9.976,0.0255,109.905,0.899
franhale,John Michael Montgomery,Weekend Superstar,Country,1Mhmm3YgUeAlLXCWPcSyo6,0,0.245,0.587,0.876,0.0,0.331,-5.614,0.0702,154.86,0.889
franhale,John Michael Montgomery,I Swear,Country,7wIaLkbQzG6HMnE28etnif,57,0.242,0.628,0.496,1.2e-05,0.147,-7.103,0.0233,85.523,0.266
franhale,John Michael Montgomery,Hold on to Me,Country,2mlSQ1JZkgptStT9PXArjh,37,0.333,0.488,0.425,0.0,0.104,-9.407,0.0262,165.06,0.233
franhale,John Michael Montgomery,Sold (The Grundy County Auction Incident),Country,0NLBwQBYJhEM9t3KAMPFVR,63,0.108,0.771,0.848,0.0,0.35,-7.365,0.035,115.642,0.803
franhale,John Michael Montgomery,I Can Love You Like That,Country,19lw4C2aW6TYvxqRsek2Kd,57,0.302,0.655,0.336,0.0,0.343,-11.049,0.0264,88.554,0.203
franhale,John Michael Montgomery,Be My Baby Tonight,Rock,2P9Cn8LEt0mK0WD6iCYokP,52,0.226,0.634,0.774,2.16e-05,0.397,-7.651,0.0384,156.828,0.927
franhale,Garbage,I Think I'm Paranoid,Alternative,7fFJ4nfi1mnQ10J8YAu9Di,47,0.000553,0.559,0.772,0.0332,0.435,-6.947,0.033,113.875,0.477
franhale,Snowy White,Bird of Paradise,Blues,0X7RPlCMbifRgyg1RpsR0K,45,0.596,0.471,0.437,0.641,0.278,-11.396,0.037,144.333,0.337
franhale,Robert Glasper Experiment,Calls,Jazz,4a240k9KLePPa6QfGX6fXj,38,0.784,0.652,0.479,0.00374,0.0927,-11.085,0.214,152.112,0.243
franhale,The B-52's,Rock Lobster,Dance,2Q5wSOwq6BDSu7sSVMNrtT,57,0.00884,0.592,0.882,0.0155,0.0506,-8.315,0.0468,92.157,0.442
franhale,The Beatles,Glass Onion - Remastered 2009,Rock,2jAojvUaPoHPFSPpF0UNRo,54,0.0123,0.523,0.51,8.38e-05,0.108,-9.827,0.0514,120.432,0.789
franhale,The Beatles,Dear Prudence - Remastered 2009,Rock,5NQYyej46WQkgCbnzGD21W,59,0.16,0.388,0.529,0.0681,0.108,-10.533,0.0436,150.721,0.332
franhale,Patti Smith,Gloria: In Excelsis Deo,Folk,272Z4tzaSMMcgrZ0R494S2,52,0.118,0.422,0.814,5.3e-06,0.115,-7.365,0.195,147.065,0.411
franhale,The Cramps,I Was A Teenage Werewolf - Remastered,Blues,3sEQf5AuiphddGXRIWBcO9,38,0.000866,0.412,0.601,0.0466,0.321,-10.493,0.0536,114.537,0.49
franhale,Hole,Celebrity Skin,Alternative,2V4Bc2I962j7acQj1N0PiQ,63,9.44e-06,0.438,0.905,5.4e-05,0.363,-6.161,0.0419,134.163,0.723
franhale,Sleater-Kinney,Dig Me Out,Folk,1TvXbNhFRbrp1SIenQ2NHM,46,0.000123,0.338,0.951,0.0263,0.0974,-4.818,0.0648,158.756,0.488
franhale,Bikini Kill,Rebel Girl,Indie,0XyjtybwqSdqMAFfBEkmZf,56,0.0122,0.435,0.939,0.00466,0.0614,-3.845,0.111,134.938,0.559
franhale,Hole,Violet,Alternative,6CHENx8iqzMwavTIz8s0gm,53,0.0581,0.324,0.78,2.81e-05,0.144,-7.412,0.0655,111.46,0.464
franhale,Sleater-Kinney,Modern Girl,Alternative,4lWi8GnQbYUmX9j0Y1Cx9u,46,0.33,0.543,0.676,0.0859,0.111,-4.195,0.0278,130.883,0.209
franhale,Kanye West,Gorgeous,Pop,23SZWX2IaDnxmhFsSLvkG2,67,0.0207,0.603,0.713,0.000179,0.431,-3.625,0.0317,91.953,0.12
franhale,Kanye West,Dark Fantasy,Pop,7yNK27ZTpHew0c55VvIJgm,67,0.274,0.59,0.587,0.0,0.167,-5.919,0.0457,88.015,0.367
franhale,Kanye West,Real Friends,Pop,66Q3fAmSX5eHamgbKa9alP,69,0.268,0.445,0.746,0.00033,0.138,-6.281,0.456,170.612,0.121
franhale,Kanye West,FML,Rap,30Zcjs7pgEkmJA1lEbGSWT,70,0.313,0.667,0.423,0.0,0.193,-7.146,0.0822,125.116,0.156
franhale,Kanye West,Freestyle 4,Rap,6wfzokDylbrJzrJcpnBkcy,61,0.0476,0.472,0.562,0.0,0.0901,-8.295,0.0965,125.524,0.508
franhale,Kanye West,Blame Game,Rap,4EndPA8b6FDWYp1RgsnLEB,62,0.305,0.425,0.581,6.3e-05,0.11,-5.964,0.0646,83.352,0.636
franhale,Kanye West,No Mistakes,Pop,35KV2Nuib6jPMVN00O8iba,66,0.0393,0.643,0.646,0.0,0.109,-2.442,0.0629,80.174,0.35
franhale,Vanilla Ice,Ice Ice Baby,Hip-Hop,3XVozq1aeqsJwpXrEZrDJ9,71,0.0023,0.978,0.787,4.6e-06,0.102,-2.79,0.0394,116.006,0.597
franhale,Howard Shore,A Storm Is Coming,Classical,0wicJTv0Jv3xLp37FLb8Eh,42,0.82,0.117,0.139,0.914,0.114,-21.275,0.039,72.277,0.0605
franhale,LL Cool J,I Need Love,R&B,3UP7dzy4ISy8S3HOReCd1q,49,0.0782,0.803,0.426,0.0,0.108,-14.456,0.3,88.208,0.65
franhale,Whitney Houston,How Will I Know,Dance,5tdKaKLnC4SgtDZ6RlWeal,71,0.201,0.832,0.544,0.000139,0.632,-12.697,0.0442,119.49,0.928
franhale,Dire Straits,Money for Nothing,Rock,4yqtwO7MQIIXqoiRBPHAgR,62,0.0491,0.667,0.655,0.000894,0.0641,-9.339,0.0367,134.212,0.657
franhale,Living Colour,Cult of Personality,Alternative,5e3YOg6fIkP0wD5TyxcHOH,59,0.00164,0.504,0.918,2.12e-05,0.78,-3.463,0.0517,92.031,0.539
franhale,Hans Zimmer,A Watchful Guardian,Soundtrack,3r3fWKSW1Vh71iXtDNpNbc,42,0.512,0.158,0.28,0.673,0.11,-16.709,0.0427,97.807,0.0375
franhale,She Wants Revenge,Tear You Apart,Alternative,3urJUvRhgMrwydaTQFVEg9,55,0.00076,0.587,0.704,1.17e-05,0.448,-6.589,0.0387,153.002,0.555
franhale,Leprous,The Price,Classical,134I0qT6UrkDjhbI6bx0x3,49,0.0126,0.37,0.713,0.111,0.0928,-8.041,0.0581,151.966,0.54
franhale,Interpol,My Desire,Dance,3GEwVGbwzSyLqIvXsrafL8,51,8.29e-06,0.34,0.787,0.628,0.23,-5.058,0.039,105.963,0.517
franhale,Goldfrapp,Utopia,Electronic,7mYUeJq8M8S8kzDZUs6o23,44,0.00316,0.433,0.667,0.018,0.0658,-6.431,0.0263,91.017,0.243
franhale,Drake,Can't Have Everything,Hip-Hop,5f5r2N4Lp9WoULWPH9zp2W,63,0.0111,0.636,0.568,0.0,0.117,-8.441,0.419,82.495,0.438
franhale,The Cult,Fire Woman,Alternative,0GyJA0Yn0CcqvHKzeKaVhw,55,0.000272,0.495,0.798,0.000922,0.234,-9.173,0.0387,132.007,0.461
franhale,Type O Negative,I Don't Wanna Be Me,Alternative,4eGHEHqoDMMejzPhRFTc7p,48,0.024,0.474,0.977,0.604,0.0931,-8.651,0.15,100.557,0.0449
franhale,Porches,Mood,Indie,21PaOSZdsh7DToHW6d5B38,49,0.53,0.736,0.468,0.00184,0.094,-7.035,0.0294,97.484,0.642
franhale,Gary Numan,Music for Chameleons,Electronic,4fqRCykZ9uVe4PNSjWIR2f,42,0.097,0.702,0.608,0.142,0.24,-9.773,0.0568,112.148,0.71
franhale,Kings of Leon,Arizona,Indie,3Hq3RKDkxVUJAqXegdf5Bq,55,0.0146,0.506,0.523,0.232,0.0874,-6.809,0.0302,154.053,0.348
franhale,Kings of Leon,Supersoaker,Indie,4cQIbDqCZrHknxlDUjRHZ0,64,0.00319,0.436,0.871,0.000473,0.114,-4.446,0.0384,138.743,0.71
franhale,Kings of Leon,Revelry,Indie,0bTlXQJzw4ddaLQPJ4rGS2,61,0.196,0.437,0.748,0.000328,0.158,-6.593,0.0689,149.834,0.383
franhale,LCD Soundsystem,Disco Infiltrator,Electronic,6omXPpAJH4ap2jMGPqjv0C,38,0.0381,0.828,0.606,0.243,0.11,-6.801,0.0707,127.984,0.581
franhale,LCD Soundsystem,Thrills,Electronic,3QpHWyCbyHifIQylnTp2ZQ,32,0.000459,0.682,0.757,0.442,0.158,-10.132,0.0471,108.007,0.611
franhale,LCD Soundsystem,On Repeat,Electronic,64Ei3OCnT9OosQfjNz6enh,35,0.000474,0.827,0.669,0.114,0.09,-6.659,0.0726,134.026,0.825
franhale,LCD Soundsystem,Too Much Love,Electronic,0o0w7R5s7FT60liDBgxVFC,38,0.000791,0.696,0.853,0.557,0.286,-6.935,0.041,118.3,0.915
franhale,Elton John,Crocodile Rock,Rock,6WCeFNVAXUtNczb7lqLiZU,68,0.0326,0.626,0.803,1.35e-05,0.0596,-7.214,0.0358,149.918,0.968
franhale,Róisín Murphy,Ancora Tu - Original Mix,Electronic,1XMvmOyw3Rxu76Rr1BXYR7,45,0.522,0.76,0.536,0.0186,0.0926,-11.542,0.0576,112.001,0.594
franhale,Cerrone,Supernature (Instrumental CLIMAX edit),Electronic,7nIsxHK8t1p215mXLpZgbh,52,2.74e-05,0.654,0.955,0.911,0.0672,-6.851,0.0508,128.005,0.967
franhale,Cerrone,Give Me Love,Electronic,30EaKbkhCzCAxVccAaYzGA,49,0.277,0.802,0.864,0.00605,0.0554,-6.768,0.0848,127.11,0.944
franhale,The Temper Trap,Trembling Hands,Alternative,1RmbJuUUXafxb6kEZigEcg,38,0.0571,0.415,0.596,0.000727,0.111,-5.429,0.0292,135.243,0.0428
franhale,Robyn,Indestructible,Dance,4CZ8nFoCsNNXuaX0qBm8LX,44,0.00212,0.655,0.726,0.272,0.142,-4.545,0.0297,119.924,0.102
franhale,Teen Suicide,haunt me (x 3),Indie,3lW0Otqzm4vCc4DF0OPi34,51,0.716,0.566,0.613,0.8,0.0848,-10.118,0.0904,110.886,0.218
franhale,Elvis Depressedly,Pepsi/Coke Suicide,Folk,1z0DXbixgwEiXUZUCKVYsP,48,0.742,0.39,0.419,0.937,0.143,-9.049,0.0302,79.807,0.318
franhale,HOMESHAKE,Every Single Thing,Indie,7yZTPEXSUqWw7sEYKKDv2N,62,0.774,0.816,0.255,0.00684,0.114,-10.016,0.0416,89.922,0.323
franhale,Drowning Pool,Tear Away,Alternative,3ENHpbTuY72FukZbwGP6bc,59,0.00055,0.611,0.648,0.0028,0.0846,-4.579,0.0441,132.983,0.457
franhale,Pink Floyd,In the Flesh?,Rock,24YmWQgunJGAU8El3ndkyn,59,0.416,0.294,0.489,0.348,0.0537,-14.578,0.0399,152.115,0.268
franhale,Clutch,Sucker for the Witch,Blues,0pzgjslKXrympdDbHVCqvb,33,0.00697,0.436,0.946,9.52e-06,0.126,-5.049,0.081,179.97,0.717
franhale,Nirvana,Dumb,Alternative,5gRcv46AMTrosmTOqrOV3Q,58,0.425,0.695,0.394,0.738,0.228,-13.585,0.029,113.623,0.845
franhale,Nickelback,Home,Alternative,0vGMQBkmwMzg008A22InqS,47,0.00917,0.562,0.854,3.59e-06,0.134,-5.048,0.0387,137.98,0.523
franhale,The 1975,Loving Someone,Alternative,4p1pxmqtPtPHqWbOd2RgXu,53,0.0663,0.576,0.648,0.000833,0.131,-6.897,0.0611,90.016,0.163
franhale,Damien Rice,Volcano,Folk,3AkxSspcYOvhWTkaMvqyaD,47,0.593,0.49,0.293,2.38e-06,0.127,-12.883,0.0512,153.616,0.446
franhale,City and Colour,Against the Grain,Folk,08TqjIMc3jEpWsfRZknoXq,34,0.906,0.502,0.179,0.000209,0.0723,-12.161,0.0341,121.266,0.353
franhale,Sia,One Million Bullets,Dance,1CGFyZ5fSRo0DhIJOLdHVM,54,0.102,0.365,0.717,0.0,0.467,-4.113,0.0521,171.827,0.204
franhale,The 1975,I Always Wanna Die (Sometimes),Alternative,7iPlcFvOMOzt6v0QvcAueZ,64,0.00499,0.368,0.511,0.000728,0.117,-5.477,0.0329,149.243,0.0504
franhale,Ani DiFranco,Untouchable Face,Folk,2E8AVQcuYSlXm12g112Kef,46,0.674,0.681,0.335,6.28e-05,0.12,-15.361,0.0405,111.621,0.389
franhale,A Perfect Circle,TalkTalk,Alternative,3sPpTsMNzlyJJx9LLJFT0e,51,0.00138,0.406,0.738,0.0117,0.154,-4.64,0.0439,150.886,0.31
franhale,Ray LaMontagne,Lesson Learned,Folk,0AfvgbjvADJMAY5V9na8jV,39,0.908,0.439,0.109,0.00092,0.109,-16.79,0.0367,147.276,0.328
franhale,Pearl Jam,Release,Alternative,3xAka0D8585mDoShALnsd7,54,0.446,0.241,0.34,0.0641,0.0994,-11.919,0.0446,80.979,0.064
franhale,j-hope,Airplane,Pop,6gALSAMuXm5du6TuKGj6o7,67,0.649,0.801,0.65,0.0,0.109,-7.855,0.0576,119.993,0.237
franhale,NCT 127,소방차 Fire Truck,Pop,5hHlmrSV6d9LFMsDA1lamE,64,0.116,0.724,0.976,1.3e-05,0.352,-3.279,0.0602,110.006,0.626
franhale,Linkin Park,By Myself,Alternative,6UzeOH4bRPzKTo2wCXMZmC,58,0.0171,0.544,0.935,0.00301,0.297,-4.159,0.173,103.026,0.339
franhale,Wolfgang Amadeus Mozart,"Serenade In G Major: Eine Kleine Nachtmusik, K. 525: I. Allegro",Classical,53KU8BrYZuxZOb3jqDm4ix,52,0.723,0.39,0.0432,0.000303,0.108,-24.344,0.0506,147.436,0.326
franhale,Eminem,Cleanin' Out My Closet,Hip-Hop,7BMO7O7ImjV8HNTH74Tshv,72,0.0835,0.911,0.743,0.0,0.106,-5.005,0.219,148.012,0.878
franhale,Stevie Wonder,He's Misstra Know-It-All,Soul,7sQ9eys8uVNrCsPyzYlDgG,45,0.189,0.57,0.764,0.0,0.0694,-10.041,0.0537,80.548,0.722
franhale,Nina Simone,Backlash Blues,Blues,2bdapwYVEGpGWxlx3iooAB,40,0.798,0.672,0.643,1.49e-05,0.0744,-5.361,0.0364,115.566,0.807
franhale,Björk,Venus as a Boy,Alternative,5G9LvzXcBoIBXOd2jzdJTs,44,0.0314,0.617,0.393,0.00512,0.067,-11.767,0.0353,136.213,0.84
franhale,David Bowie,Lazarus,Dance,3Vn9oCZbdI1EMO7jxdz2Rc,60,0.0466,0.66,0.695,0.145,0.0854,-6.896,0.029,129.972,0.506
franhale,Cocteau Twins,Alice,World,4mfNiZl9qisxdLiLHIRa4n,29,0.96,0.363,0.368,0.95,0.0538,-11.77,0.0307,138.888,0.19
franhale,Midlake,Roscoe,Folk,79XoOJJJG6rPa2FFtcxfxC,52,0.62,0.557,0.704,1.22e-05,0.13,-8.304,0.0317,121.742,0.565
